测试类型,文件,编号,推荐分,特征标签,回放链接,json绝对地址,数据目录,类型,总赢,倍率,请求数,掉落次数,补牌总数,消除位置总数,wp中奖位置总数,wild总数(可见盘面),单次最大wild数(可见盘面),是否免费旋转,免费送胡,是否金色百搭,中奖线,Scatter,起始SID,结束SID,spinId,起始余额,结束余额,为什么要测
连消/掉落,246.json,246,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=246,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/246.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,24.00,0.60,3,2,8,8,8,0,0,否,否,是,1,1,701359,701362,8391779692889460,9472788.0,9472772.0,3段连消/续转 / 金色符号/百搭转换
连消/掉落,773.json,773,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=773,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/773.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,24.00,0.60,3,2,7,8,8,1,1,否,否,是,1,1,703799,703802,2251779695351484,9465718.0,9465702.0,3段连消/续转 / 金色符号/百搭转换
连消/掉落,162.json,162,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=162,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/162.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,24.00,0.60,2,1,6,6,6,0,0,否,否,是,1,0,701013,701014,4881779692683260,9473676.0,9473660.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,699.json,699,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=699,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/699.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,24.00,0.60,2,1,8,8,8,0,0,否,否,是,2,0,703549,703552,8061779695156551,9466174.0,9466158.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,318.json,318,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=318,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/318.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,20.00,0.50,3,2,10,10,10,0,0,否,否,是,2,1,702332,702340,2191779694140789,9474146.0,9474126.0,3段连消/续转 / 金色符号/百搭转换
连消/掉落,684.json,684,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=684,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/684.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,20.00,0.50,3,2,6,6,6,0,0,否,否,是,1,1,703487,703491,4831779695116435,9466098.0,9466078.0,3段连消/续转 / 金色符号/百搭转换
连消/掉落,016.json,16,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=16,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/016.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,20.00,0.50,2,1,5,5,5,0,0,否,否,是,1,2,700520,700523,8351779692382522,9477620.0,9477600.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,135.json,135,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=135,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/135.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,20.00,0.50,2,1,4,5,5,1,1,否,否,是,1,2,700935,700938,1721779692638559,9474568.0,9474548.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,157.json,157,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=157,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/157.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,20.00,0.50,2,1,5,5,5,0,0,否,否,是,1,1,700999,701000,4281779692674474,9473836.0,9473816.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,159.json,159,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=159,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/159.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,20.00,0.50,2,1,5,5,5,0,0,否,否,是,1,0,701004,701005,6911779692678976,9473776.0,9473756.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,211.json,211,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=211,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/211.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,20.00,0.50,2,1,4,4,4,0,0,否,否,是,1,0,701285,701286,7481779692846124,9474088.0,9474068.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,229.json,229,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=229,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/229.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,20.00,0.50,2,1,5,5,5,0,0,否,否,是,1,0,701319,701321,5721779692864244,9473388.0,9473368.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,280.json,280,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=280,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/280.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,20.00,0.50,2,1,5,5,5,0,0,否,否,是,1,1,701456,701457,3901779692969807,9473496.0,9473476.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,295.json,295,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=295,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/295.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,20.00,0.50,2,1,5,5,5,0,0,否,否,是,1,1,701492,701494,3341779692989941,9473046.0,9473026.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,331.json,331,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=331,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/331.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,20.00,0.50,2,1,5,5,5,0,0,否,否,是,1,1,702365,702366,7161779694159872,9473662.0,9473642.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,426.json,426,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=426,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/426.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,20.00,0.50,2,1,5,5,5,0,0,否,否,是,1,0,702700,702701,2571779694545004,9471794.0,9471774.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,454.json,454,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=454,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/454.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,20.00,0.50,2,1,5,5,5,0,0,否,否,是,1,1,702741,702742,8501779694584871,9470922.0,9470902.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,651.json,651,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=651,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/651.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,20.00,0.50,2,1,4,4,4,0,0,否,否,是,1,0,703312,703313,4911779694935135,9466382.0,9466362.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,697.json,697,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=697,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/697.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,20.00,0.50,2,1,5,5,5,0,0,否,否,是,1,1,703542,703545,3341779695153118,9466234.0,9466214.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,748.json,748,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=748,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/748.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,20.00,0.50,2,1,5,5,5,0,0,否,否,是,1,1,703752,703753,3061779695313484,9466514.0,9466494.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,768.json,768,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=768,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/768.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,20.00,0.50,2,1,5,5,5,0,0,否,否,是,1,2,703787,703788,5351779695338450,9465750.0,9465730.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,787.json,787,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=787,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/787.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,20.00,0.50,2,1,5,5,5,0,0,否,否,是,1,1,703840,703842,1431779695378633,9465278.0,9465258.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,817.json,817,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=817,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/817.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,20.00,0.50,2,1,5,5,5,0,0,否,否,是,1,1,703914,703915,5881779695435832,9464718.0,9464698.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,865.json,865,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=865,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/865.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,20.00,0.50,2,1,5,5,5,0,0,否,否,是,1,0,704082,704083,3661779695549149,9467392.0,9467372.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,892.json,892,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=892,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/892.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,20.00,0.50,2,1,5,5,5,0,0,否,否,是,1,0,704150,704151,4581779695594533,9466448.0,9466428.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,915.json,915,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=915,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/915.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,20.00,0.50,2,1,5,5,5,0,0,否,否,是,1,0,704198,704199,2151779695629268,9465648.0,9465628.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,032.json,32,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=32,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/032.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,16.00,0.40,3,2,7,7,7,0,0,否,否,是,1,1,700574,700580,3781779692410340,9477092.0,9477068.0,3段连消/续转 / 金色符号/百搭转换
连消/掉落,011.json,11,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=11,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/011.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,16.00,0.40,2,1,5,5,5,0,0,否,否,是,1,0,700502,700503,2401779692373457,9477796.0,9477772.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,028.json,28,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=28,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/028.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,16.00,0.40,2,1,5,5,5,0,0,否,否,是,1,0,700563,700565,8841779692404973,9477236.0,9477212.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,053.json,53,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=53,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/053.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,16.00,0.40,2,1,5,5,5,0,0,否,否,是,1,0,700643,700645,6081779692444290,9476384.0,9476360.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,112.json,112,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=112,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/112.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,16.00,0.40,2,1,4,4,4,0,0,否,否,是,1,0,700809,700810,5451779692537691,9475004.0,9474980.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,134.json,134,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=134,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/134.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,16.00,0.40,2,1,5,5,5,0,0,否,否,是,1,0,700931,700932,7551779692635559,9474592.0,9474568.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,137.json,137,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=137,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/137.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,16.00,0.40,2,1,5,5,5,0,0,否,否,是,1,0,700946,700947,2731779692645025,9474512.0,9474488.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,144.json,144,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=144,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/144.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,16.00,0.40,2,1,5,5,5,0,0,否,否,是,1,1,700962,700966,6261779692653758,9474248.0,9474224.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,242.json,242,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=242,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/242.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,16.00,0.40,2,1,5,5,5,0,0,否,否,是,1,2,701351,701353,5661779692883276,9472932.0,9472908.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,262.json,262,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=262,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/262.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,16.00,0.40,2,1,5,5,5,0,0,否,否,是,1,0,701399,701400,4591779692929824,9472744.0,9472720.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,306.json,306,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=306,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/306.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,16.00,0.40,2,1,4,4,4,0,0,否,否,是,1,1,702274,702276,6971779694100756,9472914.0,9472890.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,319.json,319,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=319,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/319.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,16.00,0.40,2,1,4,4,4,0,0,否,否,是,1,0,702343,702344,9761779694146524,9474126.0,9474102.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,397.json,397,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=397,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/397.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,16.00,0.40,2,1,4,4,4,0,0,否,否,是,1,0,702646,702647,5881779694496120,9472322.0,9472298.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,500.json,500,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=500,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/500.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,16.00,0.40,2,1,4,4,4,0,0,否,否,是,1,0,702864,702865,5851779694673670,9469998.0,9469974.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,513.json,513,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=513,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/513.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,16.00,0.40,2,1,5,5,5,0,0,否,否,是,1,1,702898,702901,3591779694689153,9469534.0,9469510.0,2段连消/续转 / 金色符号/百搭转换
