测试类型,文件,编号,推荐分,特征标签,回放链接,json绝对地址,数据目录,类型,总赢,倍率,请求数,掉落次数,补牌总数,消除位置总数,wp中奖位置总数,wild总数(可见盘面),单次最大wild数(可见盘面),是否免费旋转,免费送胡,是否金色百搭,中奖线,Scatter,起始SID,结束SID,spinId,起始余额,结束余额,为什么要测
普通空转,5343.json,5343,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=5343,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/5343.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,695019,695019,1051779685445083962,902841.0,902801.0,
普通空转,5344.json,5344,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=5344,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/5344.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,1,695021,695021,9781779685445293963,902801.0,902761.0,
普通空转,5345.json,5345,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=5345,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/5345.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,1,695022,695022,7721779685445489964,902761.0,902721.0,
普通空转,5347.json,5347,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=5347,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/5347.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,695027,695027,8881779685446237968,902729.0,902689.0,
普通空转,5349.json,5349,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=5349,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/5349.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,695032,695032,6041779685447105973,902815.0,902775.0,
普通空转,5350.json,5350,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=5350,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/5350.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,1,695033,695033,1601779685447274974,902775.0,902735.0,
普通空转,5351.json,5351,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=5351,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/5351.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,1,695035,695035,5181779685447464975,902735.0,902695.0,
普通空转,5352.json,5352,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=5352,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/5352.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,1,695036,695036,8821779685447648976,902695.0,902655.0,
普通空转,5354.json,5354,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=5354,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/5354.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,2,695040,695040,4961779685448189979,902711.0,902671.0,
普通空转,5355.json,5355,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=5355,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/5355.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,695041,695041,5341779685448375980,902671.0,902631.0,
普通空转,5356.json,5356,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=5356,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/5356.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,1,695042,695042,9051779685448553981,902631.0,902591.0,
普通空转,5357.json,5357,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=5357,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/5357.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,695044,695044,2951779685448731982,902591.0,902551.0,
普通空转,5358.json,5358,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=5358,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/5358.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,695045,695045,6911779685448928983,902551.0,902511.0,
普通空转,5359.json,5359,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=5359,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/5359.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,1,695046,695046,5161779685449097984,902511.0,902471.0,
普通空转,5360.json,5360,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=5360,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/5360.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,1,695047,695047,4991779685449272985,902471.0,902431.0,
普通空转,5362.json,5362,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=5362,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/5362.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,695051,695051,8721779685449796988,902403.0,902363.0,
普通空转,5363.json,5363,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=5363,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/5363.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,695052,695052,6611779685449972989,902363.0,902323.0,
普通空转,5365.json,5365,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=5365,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/5365.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,695055,695055,1591779685450546992,902295.0,902255.0,
普通空转,5366.json,5366,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=5366,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/5366.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,695056,695056,4211779685450742993,902255.0,902215.0,
普通空转,5367.json,5367,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=5367,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/5367.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,695057,695057,4631779685450924994,902215.0,902175.0,
普通空转,5369.json,5369,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=5369,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/5369.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,2,695060,695060,2271779685451477997,902139.0,902099.0,
普通空转,5371.json,5371,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=5371,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/5371.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,695067,695067,2591779685452171001,902209.0,902169.0,
普通空转,5372.json,5372,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=5372,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/5372.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,695068,695068,1671779685452349002,902169.0,902129.0,
普通空转,5373.json,5373,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=5373,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/5373.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,695069,695069,2871779685452544003,902129.0,902089.0,
普通空转,5374.json,5374,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=5374,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/5374.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,695070,695070,2861779685452716004,902089.0,902049.0,
普通空转,5375.json,5375,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=5375,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/5375.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,2,695071,695071,1641779685452884005,902049.0,902009.0,
普通空转,5377.json,5377,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=5377,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/5377.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,695074,695074,9931779685453425008,901977.0,901937.0,
普通空转,5381.json,5381,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=5381,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/5381.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,695086,695086,1591779685454979017,902801.0,902761.0,
普通空转,5382.json,5382,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=5382,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/5382.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,2,695087,695087,2301779685455157018,902761.0,902721.0,
普通空转,5383.json,5383,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=5383,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/5383.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,695089,695089,5821779685455352019,902721.0,902681.0,
普通空转,5384.json,5384,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=5384,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/5384.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,695090,695090,6481779685455541020,902681.0,902641.0,
普通空转,5387.json,5387,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=5387,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/5387.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,695097,695097,8761779685456584026,902953.0,902913.0,
普通空转,5388.json,5388,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=5388,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/5388.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,695099,695099,4221779685456768027,902913.0,902873.0,
普通空转,5389.json,5389,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=5389,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/5389.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,695100,695100,7461779685456958028,902873.0,902833.0,
普通空转,5390.json,5390,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=5390,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/5390.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,695101,695101,1391779685457124029,902833.0,902793.0,
普通空转,5391.json,5391,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=5391,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/5391.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,695102,695102,4501779685457315030,902793.0,902753.0,
普通空转,5392.json,5392,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=5392,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/5392.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,695104,695104,9361779685457491031,902753.0,902713.0,
普通空转,5393.json,5393,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=5393,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/5393.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,1,695105,695105,7611779685457667032,902713.0,902673.0,
普通空转,5395.json,5395,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=5395,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/5395.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,1,695109,695109,7611779685458193035,902635.0,902595.0,
普通空转,5396.json,5396,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=5396,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/5396.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,695110,695110,8031779685458378036,902595.0,902555.0,
普通空转,5397.json,5397,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=5397,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/5397.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,695112,695112,8721779685458564037,902555.0,902515.0,
普通空转,5398.json,5398,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=5398,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/5398.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,695114,695114,9311779685458846038,902515.0,902475.0,
普通空转,5399.json,5399,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=5399,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/5399.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,1,695115,695115,3871779685459024039,902475.0,902435.0,
普通空转,5400.json,5400,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=5400,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/5400.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,2,695116,695116,9741779685459210040,902435.0,902395.0,
