测试类型,文件,编号,推荐分,特征标签,回放链接,json绝对地址,数据目录,类型,总赢,倍率,请求数,掉落次数,补牌总数,消除位置总数,wp中奖位置总数,wild总数(可见盘面),单次最大wild数(可见盘面),是否免费旋转,免费送胡,是否金色百搭,中奖线,Scatter,起始SID,结束SID,spinId,起始余额,结束余额,为什么要测
连消/掉落,525.json,525,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=525,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/525.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,8.00,0.20,2,1,5,5,5,0,0,否,否,是,1,1,677791,677792,8521779670196831,9474214.0,9474182.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,528.json,528,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=528,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/528.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,8.00,0.20,2,1,4,4,4,0,0,否,否,是,1,1,677795,677796,9121779670201730,9474102.0,9474070.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,536.json,536,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=536,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/536.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,8.00,0.20,2,1,4,4,4,0,0,否,否,是,1,1,677807,677808,9481779670217364,9474064.0,9474032.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,546.json,546,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=546,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/546.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,8.00,0.20,2,1,6,6,6,0,0,否,否,是,2,1,677823,677825,2171779670234832,9473690.0,9473658.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,584.json,584,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=584,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/584.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,8.00,0.20,2,1,5,5,5,0,0,否,否,是,1,0,677911,677913,8151779670326547,9472830.0,9472798.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,591.json,591,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=591,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/591.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,8.00,0.20,2,1,5,5,5,0,0,否,否,是,1,0,677930,677931,5181779670339797,9472572.0,9472540.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,594.json,594,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=594,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/594.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,8.00,0.20,2,1,4,5,5,1,1,否,否,是,1,1,677944,677945,2251779670352880,9472726.0,9472694.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,636.json,636,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=636,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/636.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,8.00,0.20,2,1,4,4,4,0,0,否,否,是,1,0,678091,678092,8301779670530962,9473136.0,9473104.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,740.json,740,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=740,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/740.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,8.00,0.20,2,1,4,4,4,0,0,否,否,是,1,1,678280,678281,4171779670721511,9471742.0,9471710.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,750.json,750,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=750,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/750.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,8.00,0.20,2,1,5,5,5,0,0,否,否,是,1,1,678297,678298,5561779670742145,9471452.0,9471420.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,823.json,823,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=823,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/823.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,8.00,0.20,2,1,5,5,5,0,0,否,否,是,1,0,678680,678682,8971779671291502,9475734.0,9475702.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,835.json,835,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=835,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/835.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,8.00,0.20,2,1,5,5,5,0,0,否,否,是,1,0,678722,678723,5401779671320518,9475434.0,9475402.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,848.json,848,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=848,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/848.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,8.00,0.20,2,1,3,4,4,1,1,否,否,是,1,1,678753,678754,9471779671345786,9474980.0,9474948.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,851.json,851,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=851,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/851.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,8.00,0.20,2,1,8,8,8,0,0,否,否,是,2,0,678768,678769,4961779671358102,9474908.0,9474876.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,894.json,894,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=894,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/894.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,8.00,0.20,2,1,8,8,8,0,0,否,否,是,2,0,678855,678856,7161779671448968,9474092.0,9474060.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,919.json,919,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=919,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/919.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,8.00,0.20,2,1,5,5,5,0,0,否,否,是,1,0,678909,678911,9491779671495484,9473704.0,9473672.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,926.json,926,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=926,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/926.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,8.00,0.20,2,1,5,5,5,0,0,否,否,是,1,1,678930,678931,5491779671511884,9473460.0,9473428.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,933.json,933,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=933,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/933.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,8.00,0.20,2,1,5,5,5,0,0,否,否,是,1,0,678942,678943,7831779671529317,9473294.0,9473262.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,949.json,949,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=949,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/949.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,8.00,0.20,2,1,5,5,5,0,0,否,否,是,1,2,679065,679066,6881779671743398,9475032.0,9475000.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,985.json,985,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=985,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/985.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,8.00,0.20,2,1,5,5,5,0,0,否,否,是,1,1,679233,679236,3011779672015431,9477820.0,9477788.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,047.json,47,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=47,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/047.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,6.00,0.15,2,1,5,5,5,0,0,否,否,是,1,1,675828,675830,4041779667148593,9461706.0,9461672.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,096.json,96,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=96,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/096.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,6.00,0.15,2,1,4,4,4,0,0,否,否,是,1,0,675990,675991,7871779667364525,9464466.0,9464432.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,250.json,250,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=250,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/250.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,6.00,0.15,2,1,5,5,5,0,0,否,否,是,1,1,676704,676706,1501779668691864,9465818.0,9465784.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,298.json,298,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=298,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/298.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,6.00,0.15,2,1,5,5,5,0,0,否,否,是,1,1,676833,676834,5151779668848429,9464900.0,9464866.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,417.json,417,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=417,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/417.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,6.00,0.15,2,1,5,5,5,0,0,否,否,是,1,1,677370,677371,3641779669640378,9473632.0,9473598.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,447.json,447,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=447,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/447.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,6.00,0.15,2,1,5,5,5,0,0,否,否,是,1,1,677473,677476,6971779669784027,9474698.0,9474664.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,488.json,488,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=488,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/488.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,6.00,0.15,2,1,5,5,5,0,0,否,否,是,1,0,677553,677554,3331779669854611,9473284.0,9473250.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,537.json,537,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=537,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/537.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,6.00,0.15,2,1,3,3,3,0,0,否,否,是,1,1,677809,677810,4901779670220114,9474032.0,9473998.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,554.json,554,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=554,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/554.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,6.00,0.15,2,1,5,5,5,0,0,否,否,是,1,1,677842,677843,3111779670257198,9473590.0,9473556.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,603.json,603,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=603,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/603.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,6.00,0.15,2,1,5,5,5,0,0,否,否,是,1,1,677963,677964,1531779670365696,9472378.0,9472344.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,639.json,639,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=639,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/639.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,6.00,0.15,2,1,3,3,3,0,0,否,否,是,1,1,678095,678097,6801779670535431,9473024.0,9472990.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,645.json,645,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=645,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/645.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,6.00,0.15,2,1,5,5,5,0,0,否,否,是,1,1,678107,678110,1961779670546578,9472870.0,9472836.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,648.json,648,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=648,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/648.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,6.00,0.15,2,1,3,5,5,2,2,否,否,是,1,1,678117,678119,3741779670554596,9472816.0,9472782.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,734.json,734,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=734,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/734.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,6.00,0.15,2,1,5,5,5,0,0,否,否,是,1,1,678271,678272,4051779670710895,9471572.0,9471538.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,756.json,756,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=756,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/756.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,6.00,0.15,2,1,3,3,3,0,0,否,否,是,1,1,678306,678307,4721779670755412,9471236.0,9471202.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,792.json,792,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=792,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/792.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,6.00,0.15,2,1,3,3,3,0,0,否,否,是,1,1,678534,678537,8651779671038330,9476586.0,9476552.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,795.json,795,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=795,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/795.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,6.00,0.15,2,1,3,3,3,0,0,否,否,是,1,1,678633,678634,6311779671239103,9476496.0,9476462.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,842.json,842,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=842,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/842.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,6.00,0.15,2,1,5,5,5,0,0,否,否,是,1,1,678744,678745,9831779671337436,9475214.0,9475180.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,875.json,875,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=875,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/875.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,6.00,0.15,2,1,3,3,3,0,0,否,否,是,1,2,678817,678818,6341779671399685,9474202.0,9474168.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,944.json,944,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=944,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/944.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,6.00,0.15,2,1,5,5,5,0,0,否,否,是,1,1,679032,679033,4531779671650367,9474014.0,9473980.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,013.json,13,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=13,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/013.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,4.00,0.10,2,1,4,4,4,0,0,否,否,是,1,1,675744,675746,9571779667070293,9461858.0,9461822.0,2段连消/续转 / 金色符号/百搭转换
