测试类型,文件,编号,推荐分,特征标签,回放链接,json绝对地址,数据目录,类型,总赢,倍率,请求数,掉落次数,补牌总数,消除位置总数,wp中奖位置总数,wild总数(可见盘面),单次最大wild数(可见盘面),是否免费旋转,免费送胡,是否金色百搭,中奖线,Scatter,起始SID,结束SID,spinId,起始余额,结束余额,为什么要测
普通空转,806.json,806,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=806,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/806.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,694860,694860,8841779685421704,9477764.0,9477724.0,
普通空转,807.json,807,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=807,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/807.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,2,694866,694866,7201779685422488,9477724.0,9477684.0,
普通空转,808.json,808,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=808,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/808.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,694876,694876,7331779685424021,9477684.0,9477644.0,
普通空转,809.json,809,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=809,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/809.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,694882,694882,6771779685424821,9477644.0,9477604.0,
普通空转,810.json,810,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=810,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/810.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,694889,694889,7341779685425671,9477604.0,9477564.0,
普通空转,811.json,811,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=811,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/811.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,694895,694895,4621779685426538,9477564.0,9477524.0,
普通空转,812.json,812,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=812,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/812.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,2,694900,694900,7231779685427337,9477524.0,9477484.0,
普通空转,815.json,815,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=815,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/815.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,1,694979,694979,9791779685439355,9477474.0,9477434.0,
普通空转,817.json,817,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=817,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/817.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,695007,695007,5951779685443439,9477400.0,9477360.0,
普通空转,818.json,818,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=818,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/818.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,695013,695013,3491779685444289,9477360.0,9477320.0,
普通空转,819.json,819,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=819,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/819.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,695020,695020,6011779685445155,9477320.0,9477280.0,
普通空转,820.json,820,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=820,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/820.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,1,695025,695025,2671779685446004,9477280.0,9477240.0,
普通空转,822.json,822,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=822,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/822.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,695079,695079,2101779685454205,9477246.0,9477206.0,
普通空转,823.json,823,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=823,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/823.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,695085,695085,4971779685454987,9477206.0,9477166.0,
普通空转,824.json,824,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=824,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/824.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,695092,695092,6801779685455854,9477166.0,9477126.0,
普通空转,825.json,825,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=825,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/825.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,695098,695098,1411779685456653,9477126.0,9477086.0,
普通空转,827.json,827,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=827,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/827.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,695121,695121,2931779685460121,9477052.0,9477012.0,
普通空转,828.json,828,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=828,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/828.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,695127,695127,7151779685460922,9477012.0,9476972.0,
普通空转,831.json,831,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=831,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/831.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,695177,695177,8841779685468189,9476936.0,9476896.0,
普通空转,832.json,832,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=832,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/832.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,695182,695182,4551779685468971,9476896.0,9476856.0,
普通空转,836.json,836,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=836,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/836.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,695272,695272,7151779685481987,9477296.0,9477256.0,
普通空转,837.json,837,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=837,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/837.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,1,695279,695279,8081779685482788,9477256.0,9477216.0,
普通空转,839.json,839,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=839,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/839.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,695325,695325,4561779685490038,9477200.0,9477160.0,
普通空转,841.json,841,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=841,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/841.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,695381,695381,6211779685498637,9477366.0,9477326.0,
普通空转,842.json,842,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=842,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/842.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,1,695387,695387,9021779685499503,9477326.0,9477286.0,
普通空转,843.json,843,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=843,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/843.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,1,695396,695396,4421779685500921,9477286.0,9477246.0,
普通空转,844.json,844,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=844,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/844.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,1,695404,695404,1321779685502320,9477246.0,9477206.0,
普通空转,846.json,846,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=846,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/846.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,1,695433,695433,7521779685506454,9477214.0,9477174.0,
普通空转,847.json,847,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=847,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/847.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,695443,695443,9191779685507853,9477174.0,9477134.0,
普通空转,848.json,848,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=848,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/848.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,695448,695448,9611779685508636,9477134.0,9477094.0,
普通空转,849.json,849,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=849,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/849.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,695455,695455,7321779685509420,9477094.0,9477054.0,
普通空转,850.json,850,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=850,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/850.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,695460,695460,6661779685510206,9477054.0,9477014.0,
普通空转,852.json,852,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=852,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/852.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,695490,695490,9261779685514753,9476978.0,9476938.0,
普通空转,853.json,853,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=853,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/853.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,695495,695495,2071779685515537,9476938.0,9476898.0,
普通空转,854.json,854,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=854,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/854.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,695501,695501,1381779685516403,9476898.0,9476858.0,
普通空转,855.json,855,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=855,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/855.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,695507,695507,1591779685517203,9476858.0,9476818.0,
普通空转,856.json,856,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=856,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/856.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,695513,695513,5651779685518003,9476818.0,9476778.0,
普通空转,857.json,857,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=857,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/857.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,2,695518,695518,2971779685518803,9476778.0,9476738.0,
普通空转,858.json,858,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=858,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/858.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,695529,695529,5201779685520304,9476738.0,9476698.0,
普通空转,859.json,859,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=859,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/859.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,1,695534,695534,3021779685521103,9476698.0,9476658.0,
普通空转,860.json,860,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=860,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/860.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,695543,695543,3051779685522503,9476658.0,9476618.0,
普通空转,861.json,861,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=861,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/861.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,695549,695549,2651779685523303,9476618.0,9476578.0,
普通空转,863.json,863,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=863,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/863.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,695575,695575,7641779685526803,9476544.0,9476504.0,
普通空转,864.json,864,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=864,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/864.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,2,695581,695581,5091779685527587,9476504.0,9476464.0,
普通空转,866.json,866,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=866,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/866.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,695624,695624,8991779685533870,9476784.0,9476744.0,
